# camera_optical trajectory from onboard odometry (NOT ground truth)
1778468359.157925 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468359.297814 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468359.436537 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468359.576340 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468359.719587 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468359.858280 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468359.996516 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468360.142725 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468360.280884 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468360.419875 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468360.557090 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468360.698052 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468360.836264 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468360.978151 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468361.125076 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468361.259121 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468361.395826 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468361.536166 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468361.675878 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468361.815252 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468361.963254 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468362.094818 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468362.236137 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468362.375982 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468362.514551 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468362.659989 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468362.797655 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468362.938643 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468363.079586 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468363.223205 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468363.358294 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468363.498660 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468363.644266 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468363.785056 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468363.917570 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468364.058666 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468364.200382 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468364.338404 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468364.477356 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468364.622759 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468364.758204 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468364.898128 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468365.044108 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468365.179019 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468365.321871 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468365.460019 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468365.600083 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468365.742745 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468365.886327 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468366.021976 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468366.162221 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1778468366.302413 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
