# camera_optical trajectory from onboard odometry (NOT ground truth)
1778753760.884274 2.098606 -12.999196 0.308209 -0.003478 0.716740 -0.696666 -0.030457
1778753761.019777 2.147170 -13.000529 0.309277 -0.061237 0.714751 -0.696040 0.030145
1778753761.159526 2.193510 -12.995064 0.309725 -0.107973 0.706680 -0.691238 0.105527
1778753761.301826 2.238809 -12.989230 0.297411 -0.158532 0.707609 -0.672201 0.149342
1778753761.439668 2.277935 -12.999111 0.280005 -0.192773 0.709263 -0.655671 0.172860
1778753761.582067 2.322188 -13.021197 0.284894 -0.223561 0.698082 -0.650654 0.198370
1778753761.719446 2.384873 -13.047778 0.287830 -0.264693 0.677377 -0.641797 0.243300
1778753761.865957 2.442688 -13.069961 0.296471 -0.290854 0.659211 -0.632939 0.283254
1778753761.999933 2.508080 -13.106127 0.302655 -0.312790 0.641297 -0.635848 0.294277
1778753762.141607 2.593553 -13.148439 0.312615 0.332320 -0.627639 0.636499 -0.300835
1778753762.281256 2.706173 -13.204471 0.305143 0.339013 -0.624997 0.625565 -0.321119
1778753762.419978 2.819858 -13.273441 0.307887 -0.341586 0.624070 -0.620490 0.329921
1778753762.562916 2.911890 -13.334217 0.306046 -0.347699 0.627131 -0.617862 0.322582
1778753762.700316 3.010139 -13.443928 0.307669 -0.295066 0.643807 -0.634955 0.308676
1778753762.840384 3.051500 -13.595085 0.319152 -0.214556 0.680814 -0.663929 0.222838
1778753762.986081 3.023362 -13.750248 0.311520 0.091341 -0.699598 0.704324 -0.078409
1778753763.123006 2.931531 -13.817923 0.304958 0.063421 0.720273 -0.690753 0.006654
1778753763.259347 2.838571 -13.900376 0.297654 0.150266 0.707330 -0.685342 -0.086088
1778753763.400622 2.717492 -14.014560 0.306252 0.234667 0.678690 -0.673495 -0.175259
1778753763.540568 2.559474 -14.065123 0.287648 0.323019 0.653191 -0.630869 -0.266467
1778753763.682045 2.416953 -14.100495 0.276659 0.374050 0.619980 -0.603495 -0.333924
1778753763.821693 2.293740 -14.141201 0.299753 -0.405415 -0.590423 0.599173 0.357814
1778753763.967412 2.209722 -14.199339 0.297229 0.383440 0.608756 -0.598684 -0.352089
1778753764.101297 2.109984 -14.309633 0.307683 0.319505 0.635800 -0.618082 -0.334141
1778753764.249533 2.020462 -14.411168 0.298601 0.282020 0.648790 -0.635450 -0.309418
1778753764.383222 1.947217 -14.504986 0.306415 0.261611 0.665829 -0.633001 -0.295874
1778753764.521819 1.851333 -14.622291 0.300582 0.258592 0.668155 -0.644775 -0.266392
1778753764.668910 1.768844 -14.715790 0.299592 0.251264 0.671357 -0.647476 -0.258689
1778753764.805716 1.678780 -14.824756 0.300155 0.245415 0.671779 -0.651281 -0.253608
1778753764.956747 1.590467 -14.959402 0.318408 -0.226297 -0.665495 0.668832 0.242013
1778753765.088526 1.590485 -15.039662 0.302253 0.162540 0.700371 -0.666225 -0.198006
1778753765.232362 1.587928 -15.209169 0.310498 0.088487 0.706511 -0.689145 -0.134502
1778753765.371991 1.591197 -15.329891 0.289247 0.036950 0.711013 -0.696399 -0.090128
1778753765.506927 1.598214 -15.467059 0.296367 0.007022 0.724590 -0.686529 -0.059986
1778753765.651254 1.601224 -15.608742 0.306910 0.002782 0.712674 -0.700965 -0.027148
1778753765.786978 1.607733 -15.732868 0.295861 -0.006870 0.720136 -0.693657 -0.014023
1778753765.927186 1.615189 -15.901722 0.299389 -0.016818 0.715369 -0.698528 -0.004875
1778753766.072072 1.615261 -16.030144 0.311189 -0.020850 0.708864 -0.705023 0.004408
1778753766.218386 1.628913 -16.159580 0.306676 -0.022853 0.713987 -0.699740 0.008029
1778753766.348783 1.639609 -16.267137 0.307840 -0.027497 0.711649 -0.701833 0.015205
1778753766.488707 1.640113 -16.356872 0.310911 -0.026350 0.708783 -0.704619 0.021078
1778753766.628626 1.624811 -16.443181 0.313492 -0.006661 0.707128 -0.707052 0.001712
1778753766.772339 1.579120 -16.528175 0.311639 0.036762 0.711782 -0.699433 -0.052997
1778753766.909440 1.535738 -16.605703 0.302611 0.073012 0.712300 -0.693447 -0.080181
1778753767.053418 1.499109 -16.671773 0.310617 0.100889 0.705292 -0.695538 -0.092798
1778753767.189443 1.454938 -16.744694 0.307712 0.119065 0.702131 -0.692728 -0.113857
1778753767.330404 1.408611 -16.804405 0.314161 0.138849 0.698150 -0.686759 -0.147209
1778753767.469381 1.363343 -16.876121 0.306368 0.155752 0.695116 -0.683819 -0.157946
1778753767.619520 1.322613 -16.933411 0.310267 0.164245 0.688373 -0.686284 -0.167867
1778753767.753740 1.318611 -16.939503 0.310805 0.166199 0.687951 -0.686207 -0.167995
1778753767.905914 1.314076 -16.946408 0.311412 0.168412 0.687468 -0.686115 -0.168139
1778753768.028208 1.310433 -16.951955 0.311897 0.170191 0.687078 -0.686039 -0.168254
1778753768.244121 1.187557 -17.144427 0.302575 0.173890 0.685321 -0.683309 -0.182171
1778753768.384415 1.169795 -17.188452 0.307658 -0.173568 -0.679918 0.691732 0.170566
1778753768.516760 1.165737 -17.231770 0.317148 -0.150786 -0.676865 0.702966 0.157977
1778753768.660241 1.154348 -17.294112 0.315216 -0.128430 -0.690216 0.695391 0.153422
1778753768.795354 1.145094 -17.350330 0.316475 -0.121444 -0.693306 0.697491 0.134476
1778753768.938414 1.124992 -17.419697 0.305185 0.115438 0.699612 -0.694050 -0.124542
1778753769.075995 1.110752 -17.465495 0.307367 0.111303 0.698999 -0.696349 -0.118786
1778753769.218655 1.103778 -17.506120 0.304366 0.107355 0.701783 -0.694957 -0.114061
1778753769.358503 1.098512 -17.532005 0.301174 0.106687 0.702138 -0.694948 -0.112550
1778753769.497123 1.096310 -17.542262 0.302104 0.104708 0.702320 -0.695040 -0.112704
1778753769.638947 1.097447 -17.545832 0.302477 0.102424 0.702556 -0.695182 -0.112451
1778753769.786568 1.100522 -17.545272 0.302890 0.098105 0.703029 -0.695984 -0.108312
1778753769.914624 1.106222 -17.545713 0.304190 0.092856 0.702866 -0.697149 -0.106490
1778753770.055268 1.111039 -17.545506 0.305181 0.088181 0.702959 -0.698119 -0.103452
1778753770.197461 1.113389 -17.544489 0.305555 0.086245 0.703166 -0.698414 -0.101673
1778753770.339190 1.115505 -17.542996 0.305752 0.084721 0.703314 -0.698638 -0.100379
1778753770.478797 1.117000 -17.541547 0.305818 0.083686 0.703476 -0.698729 -0.099479
1778753770.617810 1.118084 -17.540492 0.305866 0.082853 0.703583 -0.698806 -0.098876
1778753770.758484 1.118810 -17.539639 0.305887 0.082304 0.703662 -0.698841 -0.098520
1778753770.904320 1.119774 -17.538838 0.305871 0.081654 0.703785 -0.698890 -0.097840
1778753771.040856 1.120535 -17.537981 0.305874 0.081187 0.703873 -0.698905 -0.097480
1778753771.179539 1.121107 -17.537141 0.305867 0.080777 0.703968 -0.698871 -0.097383
1778753771.329503 1.121620 -17.536639 0.305844 0.080453 0.704049 -0.698866 -0.097099
1778753771.458086 1.121932 -17.536303 0.305842 0.080231 0.704092 -0.698870 -0.096948
1778753771.599286 1.122031 -17.535893 0.305808 0.080251 0.704140 -0.698822 -0.096929
1778753771.736713 1.122317 -17.535650 0.305806 0.080010 0.704177 -0.698816 -0.096901
1778753771.875336 1.122531 -17.535486 0.305764 0.079793 0.704252 -0.698790 -0.096721
1778753772.020903 1.122700 -17.535266 0.305830 0.079655 0.704197 -0.698863 -0.096706
1778753772.156454 1.122793 -17.535254 0.305793 0.079550 0.704255 -0.698814 -0.096726
1778753772.295038 1.122806 -17.535217 0.305769 0.079515 0.704286 -0.698797 -0.096644
1778753772.439183 1.122919 -17.535225 0.305753 0.079379 0.704321 -0.698773 -0.096682
1778753772.586421 1.123019 -17.535228 0.305721 0.079267 0.704371 -0.698746 -0.096604
1778753772.720519 1.123010 -17.535192 0.305753 0.079270 0.704334 -0.698789 -0.096564
1778753772.858608 1.123067 -17.535201 0.305763 0.079220 0.704329 -0.698791 -0.096628
1778753772.999830 1.122922 -17.535102 0.305666 0.078500 0.704463 -0.698677 -0.097058
1778753773.144289 1.119074 -17.533950 0.305028 0.068665 0.705880 -0.697415 -0.103102
1778753773.281715 1.104982 -17.530474 0.303528 0.069772 0.709629 -0.694167 -0.098437
1778753773.425164 1.083336 -17.524811 0.293874 0.077793 0.718908 -0.684480 -0.092776
1778753773.559340 1.051876 -17.519570 0.283492 0.069448 0.727777 -0.675678 -0.094746
1778753773.703528 1.020600 -17.515238 0.299282 0.064995 0.719782 -0.684928 -0.092536
1778753773.842426 0.996189 -17.513845 0.305596 0.043373 0.715585 -0.692083 -0.084131
1778753773.982452 0.988919 -17.517706 0.300822 0.004080 0.724271 -0.688524 -0.036726
1778753774.121812 0.971739 -17.525755 0.292486 -0.036481 0.729746 -0.682682 0.009240
1778753774.260502 0.949625 -17.531248 0.304226 -0.061311 0.719022 -0.691015 0.041789
1778753774.402287 0.917300 -17.540140 0.312822 -0.080895 0.705059 -0.702423 0.054322
1778753774.555180 0.900212 -17.542627 0.314095 -0.103074 0.703384 -0.697650 0.088941
1778753774.687552 0.878155 -17.557604 0.301797 -0.144223 0.707437 -0.679376 0.131077
1778753774.831564 0.855068 -17.571732 0.311246 -0.168877 0.695144 -0.680397 0.159106
1778753774.961101 0.829916 -17.588883 0.318495 0.186489 -0.680137 0.689081 -0.166742
1778753775.102890 0.797310 -17.602540 0.319137 0.197301 -0.673534 0.689527 -0.178819
1778753775.245094 0.763214 -17.625886 0.300372 -0.211312 0.690758 -0.667930 0.179081
1778753775.382632 0.730123 -17.647725 0.302100 -0.215577 0.688427 -0.664674 0.194432
1778753775.526842 0.697599 -17.671496 0.316016 0.219966 -0.673791 0.677270 -0.197299
1778753775.661695 0.661118 -17.693836 0.324209 0.217203 -0.660427 0.688535 -0.206345
1778753775.803283 0.623559 -17.719217 0.311853 -0.226828 0.675813 -0.672303 0.199586
1778753775.945662 0.584914 -17.752973 0.295406 -0.237720 0.686488 -0.658561 0.196267
1778753776.085391 0.552625 -17.778369 0.312843 -0.228498 0.675166 -0.668970 0.210758
1778753776.223100 0.520614 -17.801486 0.322219 0.225293 -0.663695 0.680035 -0.215188
1778753776.377084 0.504844 -17.810206 0.318772 0.228525 -0.670149 0.671468 -0.218647
1778753776.509585 0.493128 -17.820274 0.314582 0.232230 -0.671654 0.672230 -0.207503
1778753776.653673 0.485162 -17.828540 0.305732 -0.229518 0.677540 -0.666817 0.208844
1778753776.791646 0.485910 -17.829212 0.305194 -0.229441 0.677227 -0.666520 0.210881
1778753776.934333 0.485994 -17.828657 0.305912 -0.229053 0.677155 -0.666690 0.210998
