# raw base_link odometry (TUM format), robot's own estimator
1777374226.142523 -0.011359 0.010144 0.316924 -0.016330 -0.005063 0.031765 0.999349
1777374226.175126 -0.010901 0.010342 0.316866 -0.016696 -0.004937 0.032496 0.999320
1777374226.235852 -0.010205 0.010450 0.316810 -0.016995 -0.004811 0.032967 0.999300
1777374226.286306 -0.009585 0.010536 0.316783 -0.017169 -0.004749 0.033434 0.999282
1777374226.336735 -0.008855 0.010658 0.316713 -0.017505 -0.004589 0.034064 0.999256
1777374226.387446 -0.008118 0.010817 0.316680 -0.017801 -0.004457 0.034667 0.999231
1777374226.443219 -0.007464 0.010877 0.316477 -0.017866 -0.004302 0.034895 0.999222
1777374226.493023 -0.007009 0.010905 0.315719 -0.017915 -0.004138 0.035201 0.999211
1777374226.545938 -0.006671 0.010970 0.315333 -0.017888 -0.004174 0.035505 0.999201
1777374226.603367 -0.006563 0.010952 0.315565 -0.017923 -0.004122 0.035561 0.999198
1777374226.651969 -0.006428 0.010935 0.315679 -0.017999 -0.004124 0.035758 0.999190
1777374226.707747 -0.006347 0.010926 0.315994 -0.018103 -0.004108 0.035935 0.999182
1777374226.759681 -0.006230 0.011004 0.316337 -0.018198 -0.004065 0.036091 0.999175
1777374226.820203 -0.006126 0.010996 0.315965 -0.018228 -0.004080 0.036181 0.999171
1777374226.904902 -0.005963 0.010993 0.315394 -0.018218 -0.004075 0.036237 0.999169
1777374226.920609 -0.005850 0.010930 0.316218 -0.018175 -0.004066 0.036150 0.999173
1777374226.975384 -0.005757 0.010964 0.316387 -0.018197 -0.004037 0.036202 0.999171
1777374227.082515 -0.005672 0.011045 0.316451 -0.018249 -0.004045 0.036348 0.999164
1777374227.084507 -0.005585 0.010998 0.316500 -0.018195 -0.004092 0.036308 0.999167
1777374227.132889 -0.005461 0.010977 0.316496 -0.018173 -0.004047 0.036310 0.999167
1777374227.235920 -0.005398 0.010982 0.316506 -0.018170 -0.004037 0.036354 0.999166
1777374227.236774 -0.005392 0.011064 0.316525 -0.018214 -0.004066 0.036485 0.999160
1777374227.289335 -0.005387 0.011051 0.316510 -0.018215 -0.004087 0.036433 0.999162
1777374227.343664 -0.005356 0.011017 0.316182 -0.018176 -0.004081 0.036418 0.999163
1777374227.515128 -0.005356 0.011009 0.316415 -0.018192 -0.004090 0.036371 0.999164
1777374227.529835 -0.005379 0.011040 0.316169 -0.018200 -0.004174 0.036492 0.999160
1777374227.537770 -0.005375 0.011052 0.315572 -0.018212 -0.004191 0.036479 0.999160
1777374227.583550 -0.005420 0.011007 0.316114 -0.018220 -0.004240 0.036388 0.999163
1777374227.615181 -0.005377 0.010985 0.316277 -0.018180 -0.004235 0.036410 0.999163
1777374227.672894 -0.005370 0.011047 0.316508 -0.018252 -0.004260 0.036443 0.999160
1777374227.721081 -0.005345 0.011107 0.316583 -0.018285 -0.004248 0.036527 0.999156
1777374227.794116 -0.005295 0.011054 0.316587 -0.018245 -0.004239 0.036490 0.999159
1777374227.832156 -0.005227 0.011025 0.316567 -0.018233 -0.004210 0.036424 0.999161
1777374227.880373 -0.004398 0.011458 0.316614 -0.018241 -0.004249 0.036484 0.999159
1777374227.937374 -0.002047 0.011352 0.315831 -0.016446 -0.004609 0.033614 0.999289
1777374227.987750 0.003539 0.011346 0.314876 -0.014540 -0.005689 0.028845 0.999462
1777374228.128688 0.012378 0.011588 0.313954 -0.011341 -0.004890 0.023386 0.999650
1777374228.130874 0.023988 0.011502 0.312429 -0.010000 -0.004696 0.016817 0.999798
1777374228.148715 0.035648 0.011144 0.310869 -0.007986 -0.002600 0.009970 0.999915
1777374228.209488 0.042829 0.010631 0.309708 -0.003835 0.000457 0.003055 0.999988
1777374228.257698 0.055612 0.009895 0.308058 -0.001820 0.001516 -0.003272 0.999992
1777374228.317683 0.075277 0.009125 0.305854 -0.001161 0.003834 -0.001505 0.999991
1777374228.360387 0.093133 0.009205 0.302247 -0.006520 0.004279 0.003379 0.999964
1777374228.414001 0.114188 0.007994 0.300361 -0.000500 0.001175 0.011928 0.999928
1777374228.495435 0.131947 0.007283 0.301016 0.000315 0.001960 0.018218 0.999832
1777374228.520648 0.149864 0.007965 0.300738 0.006207 0.000720 0.023872 0.999696
1777374228.610803 0.170097 0.009872 0.301092 0.002611 -0.003061 0.029594 0.999554
1777374228.629074 0.193882 0.011549 0.301486 -0.000519 -0.007530 0.036649 0.999300
1777374228.686401 0.221337 0.014577 0.300981 -0.003110 -0.006172 0.039368 0.999201
1777374228.739923 0.246001 0.016002 0.304582 -0.009033 -0.003897 0.031370 0.999460
1777374228.791615 0.271126 0.018737 0.310005 -0.009655 -0.002537 0.029923 0.999502
1777374228.860109 0.293747 0.019806 0.312083 -0.005915 0.000199 0.026212 0.999639
1777374228.893843 0.321577 0.020465 0.311482 -0.005440 0.001532 0.020106 0.999782
1777374228.954757 0.351986 0.020597 0.309921 -0.002233 0.001102 0.014120 0.999897
1777374229.000187 0.382255 0.019084 0.308090 0.003160 0.004092 0.007766 0.999956
1777374229.114231 0.411896 0.020149 0.306345 -0.009558 -0.002347 -0.001032 0.999951
1777374229.175060 0.434776 0.017385 0.309784 0.001162 -0.001406 -0.007332 0.999972
1777374229.176111 0.459227 0.015432 0.312081 0.007154 -0.002862 -0.016371 0.999836
1777374229.242776 0.486370 0.012944 0.311927 0.008497 -0.004463 -0.027593 0.999573
1777374229.265946 0.516714 0.008891 0.309963 0.008282 -0.007105 -0.038057 0.999216
1777374229.319343 0.545411 0.007025 0.307746 -0.004439 -0.002089 -0.047871 0.998842
1777374229.407480 0.576773 0.002837 0.312523 -0.005245 0.005263 -0.060166 0.998161
1777374229.425400 0.600981 0.002762 0.317231 -0.007219 0.003154 -0.070430 0.997486
1777374229.521612 0.626836 -0.000231 0.316763 -0.007248 0.001019 -0.080085 0.996761
1777374229.541562 0.659115 -0.003925 0.314419 -0.006380 -0.000664 -0.091017 0.995829
1777374229.591673 0.687348 -0.008996 0.311464 -0.002556 -0.001750 -0.099431 0.995040
1777374229.668603 0.715527 -0.016233 0.308004 0.001998 0.002203 -0.108460 0.994096
1777374229.696203 0.741071 -0.023952 0.303896 -0.006244 -0.002643 -0.117950 0.992996
1777374229.792626 0.757862 -0.029359 0.308418 -0.002184 -0.003143 -0.127499 0.991831
