# raw base_link odometry (TUM format), robot's own estimator
1778055135.380298 0.005240 0.498674 0.305637 -0.005135 -0.005329 0.833833 0.551967
1778055135.433179 -0.005559 0.516743 0.308893 -0.004516 -0.006272 0.841747 0.539817
1778055135.486613 -0.018478 0.538643 0.308243 -0.004470 -0.010631 0.848227 0.529507
1778055135.545935 -0.032107 0.568106 0.304017 -0.001673 -0.009337 0.855465 0.517775
1778055135.592757 -0.043967 0.592124 0.304794 -0.007050 -0.007121 0.860655 0.509090
1778055135.651247 -0.054280 0.615421 0.308383 -0.004869 -0.004860 0.860392 0.509587
1778055135.702248 -0.066423 0.640270 0.308803 -0.003162 -0.003143 0.857191 0.514980
1778055135.757562 -0.077386 0.659586 0.308291 -0.003762 -0.007757 0.854280 0.519742
1778055135.813145 -0.096768 0.694084 0.306468 -0.009437 -0.012017 0.850261 0.526140
1778055135.865469 -0.110455 0.722354 0.308283 -0.011459 -0.010271 0.845845 0.533208
1778055135.918904 -0.123947 0.742741 0.313360 -0.015398 -0.011007 0.842053 0.539064
1778055135.972202 -0.133320 0.764606 0.313630 -0.016282 -0.006686 0.838236 0.545023
1778055136.029438 -0.143988 0.787722 0.312713 -0.016972 -0.002387 0.833771 0.551845
1778055136.079474 -0.155166 0.814745 0.310759 -0.015620 0.000812 0.828899 0.559179
1778055136.132485 -0.164157 0.842238 0.307789 -0.012698 0.007877 0.824344 0.565892
1778055136.188813 -0.174992 0.868384 0.306364 -0.013362 -0.004654 0.818997 0.573624
1778055136.243349 -0.181428 0.896314 0.306946 -0.006628 0.002635 0.813240 0.581885
1778055136.294579 -0.187581 0.916940 0.310480 -0.002005 0.004642 0.807389 0.589998
1778055136.345135 -0.194200 0.939433 0.311396 -0.001418 0.005987 0.800237 0.599653
1778055136.398483 -0.201142 0.965021 0.310407 -0.002483 0.001616 0.793288 0.608839
1778055136.454782 -0.208669 0.995246 0.307816 -0.005744 -0.003475 0.786491 0.617565
1778055136.508061 -0.214199 1.020675 0.309407 -0.006208 -0.006458 0.780028 0.625680
1778055136.562792 -0.222392 1.045114 0.314730 -0.010525 -0.008880 0.773177 0.634041
1778055136.611666 -0.227008 1.065828 0.314871 -0.009270 -0.004914 0.767192 0.641332
1778055136.669593 -0.232358 1.088762 0.314340 -0.008842 -0.005751 0.760571 0.649170
1778055136.723241 -0.238822 1.115804 0.312144 -0.007248 -0.006692 0.753996 0.656805
1778055136.777048 -0.243627 1.144969 0.309397 -0.002897 -0.004198 0.747780 0.663927
1778055136.830882 -0.245899 1.174046 0.307066 -0.003759 0.001301 0.741197 0.671276
1778055136.881435 -0.248256 1.201879 0.303065 -0.011844 -0.009151 0.733739 0.679267
1778055136.943154 -0.246538 1.223109 0.307585 -0.003816 -0.002462 0.728304 0.685240
1778055136.987971 -0.245276 1.244644 0.311252 0.006197 0.003551 0.720463 0.693457
1778055137.041036 -0.244524 1.271179 0.311848 0.007058 0.002934 0.711602 0.702542
1778055137.108677 -0.241254 1.296162 0.310358 0.012096 0.002568 0.703932 0.710160
1778055137.145564 -0.239522 1.322324 0.308438 0.008922 -0.001415 0.696481 0.717519
1778055137.203651 -0.238141 1.352769 0.308549 -0.004288 0.002157 0.686220 0.727378
1778055137.250862 -0.236766 1.380845 0.313791 -0.006595 0.004337 0.679614 0.733528
1778055137.304966 -0.235837 1.404301 0.316540 -0.005164 0.001586 0.672374 0.740192
1778055137.358312 -0.234547 1.431011 0.314792 -0.003083 -0.001183 0.664581 0.747209
1778055137.410889 -0.232222 1.461990 0.311781 -0.002076 -0.003308 0.656998 0.753882
1778055137.466485 -0.227748 1.491427 0.308667 -0.000648 0.000775 0.650750 0.759292
1778055137.518131 -0.223253 1.520811 0.304947 -0.008154 -0.002669 0.643195 0.765655
1778055137.567053 -0.216209 1.544791 0.306714 -0.003333 0.000783 0.637802 0.770193
1778055137.625017 -0.209349 1.567727 0.310283 0.004821 0.002031 0.629958 0.776612
1778055137.674713 -0.202595 1.591674 0.311026 0.007004 0.002786 0.620349 0.784290
1778055137.732722 -0.194113 1.616986 0.310108 0.006444 -0.001551 0.610222 0.792202
1778055137.785669 -0.184140 1.646542 0.307934 0.006907 -0.004310 0.602323 0.798211
1778055137.833590 -0.175453 1.674947 0.307346 -0.004155 -0.000813 0.593060 0.805147
1778055137.889326 -0.167299 1.700506 0.313181 -0.005387 0.001367 0.584139 0.811635
1778055137.936950 -0.159693 1.723690 0.315102 -0.004329 0.002285 0.576213 0.817285
1778055137.997301 -0.149762 1.753972 0.313424 -0.003765 0.000589 0.568003 0.823018
1778055138.048384 -0.137690 1.787098 0.310894 -0.003266 0.000827 0.559741 0.828661
1778055138.114753 -0.126558 1.812702 0.308939 -0.001442 0.004688 0.557397 0.830232
1778055138.153593 -0.112581 1.847556 0.305236 -0.012834 0.004857 0.565476 0.824651
1778055138.210660 -0.099806 1.870271 0.306265 -0.006107 0.006727 0.572585 0.819795
1778055138.262961 -0.090342 1.894594 0.308970 0.000994 0.009335 0.578086 0.815922
1778055138.316660 -0.081321 1.922797 0.310855 -0.002275 0.005495 0.584382 0.811457
1778055138.374390 -0.071954 1.954131 0.310740 -0.005990 -0.003010 0.591702 0.806129
1778055138.426044 -0.059960 1.990306 0.308821 -0.005372 -0.003273 0.594593 0.804002
1778055138.479437 -0.054080 2.016002 0.310133 -0.016825 -0.009145 0.588121 0.808547
1778055138.532799 -0.048873 2.038152 0.311697 -0.019784 -0.005293 0.586693 0.809551
1778055138.586720 -0.038065 2.069823 0.311157 -0.021672 -0.003720 0.583566 0.811768
1778055138.649544 -0.028426 2.101979 0.309841 -0.019888 -0.003647 0.579154 0.814968
1778055138.701292 -0.013926 2.136894 0.308012 -0.013833 -0.000017 0.573436 0.819134
