# raw base_link odometry (TUM format), robot's own estimator
1778055842.346363 -0.349606 5.844911 0.315623 0.004028 0.000486 0.674790 0.737999
1778055842.418152 -0.347125 5.892496 0.320509 0.003958 -0.000720 0.674596 0.738176
1778055842.455595 -0.340827 5.939734 0.320355 0.005971 -0.003409 0.675772 0.737079
1778055842.518948 -0.339212 5.986354 0.315618 -0.019028 0.004587 0.674452 0.738059
1778055842.560336 -0.334420 6.032180 0.318199 -0.016177 0.010330 0.672859 0.739522
1778055842.619155 -0.332821 6.082519 0.319682 -0.012951 -0.003860 0.673862 0.738734
1778055842.672068 -0.330149 6.138222 0.318099 -0.002009 -0.014368 0.676443 0.736352
1778055842.727756 -0.323882 6.202745 0.307735 0.002061 0.007444 0.679620 0.733524
1778055842.791201 -0.320785 6.253063 0.310244 -0.003072 0.007894 0.681735 0.731551
1778055842.831348 -0.314744 6.312626 0.315242 0.002357 0.003669 0.681001 0.732270
1778055842.885096 -0.307905 6.375885 0.311178 0.000515 -0.009281 0.681124 0.732109
1778055842.941596 -0.307262 6.387222 0.311638 -0.015236 0.006793 0.678483 0.734427
1778055842.992071 -0.300355 6.446019 0.316612 -0.015194 0.001136 0.676329 0.736442
1778055843.054476 -0.295122 6.518591 0.318172 -0.009479 -0.008161 0.678504 0.734490
1778055843.105319 -0.293712 6.582773 0.311928 -0.014374 -0.005218 0.679045 0.733937
1778055843.156717 -0.286042 6.643792 0.311746 -0.004212 0.007858 0.684196 0.729244
1778055843.213696 -0.282255 6.704572 0.316652 -0.000710 -0.001143 0.683757 0.729709
1778055843.263734 -0.272853 6.768923 0.297787 -0.001140 -0.010569 0.683397 0.729970
1778055843.319882 -0.273669 6.769189 0.309832 -0.016716 0.005088 0.680919 0.732150
1778055843.369873 -0.267646 6.832243 0.314420 -0.017395 -0.001634 0.678144 0.734721
1778055843.432958 -0.265610 6.901479 0.309589 -0.016620 -0.011477 0.679318 0.733566
1778055843.481120 -0.266584 6.931204 0.305553 -0.017881 -0.009523 0.681264 0.731758
1778055843.534387 -0.259877 6.996653 0.313868 -0.011291 0.003155 0.685262 0.728203
1778055843.589926 -0.263403 7.052601 0.302909 -0.010978 -0.004813 0.683194 0.730139
1778055843.642328 -0.261422 7.096769 0.295174 -0.012430 0.002285 0.683573 0.729773
1778055843.691435 -0.252482 7.095319 0.304043 -0.007557 -0.001908 0.682826 0.730539
1778055843.745402 -0.249043 7.145651 0.316003 -0.008549 0.004792 0.687575 0.726047
1778055843.798890 -0.245840 7.185820 0.302670 -0.020406 0.019117 0.706856 0.706804
1778055843.847527 -0.241030 7.219807 0.306647 -0.028573 0.009187 0.729381 0.683449
1778055843.900132 -0.239621 7.244231 0.306977 -0.030666 -0.006061 0.752057 0.658356
1778055843.954912 -0.237512 7.267199 0.311783 -0.028628 0.001391 0.775982 0.630103
1778055844.007700 -0.244347 7.290585 0.313348 -0.028938 -0.002978 0.800226 0.598993
1778055844.059814 -0.254185 7.317030 0.312382 -0.027990 -0.007087 0.824557 0.565043
1778055844.116068 -0.257824 7.333049 0.309227 -0.023091 -0.018507 0.847315 0.530266
1778055844.170179 -0.269249 7.354302 0.316001 -0.022697 -0.022788 0.867920 0.495662
1778055844.231954 -0.282572 7.370930 0.317741 -0.026527 -0.023572 0.887927 0.458614
1778055844.279070 -0.300134 7.391104 0.316994 -0.025660 -0.023363 0.897592 0.439459
1778055844.333828 -0.317379 7.408761 0.311305 -0.019169 -0.017313 0.898645 0.437917
1778055844.383774 -0.332557 7.422664 0.306890 -0.014639 -0.010971 0.897811 0.440002
1778055844.443385 -0.348041 7.443350 0.313687 -0.016135 -0.010082 0.898322 0.438927
1778055844.495323 -0.361612 7.462961 0.316160 -0.007083 -0.007158 0.898523 0.438812
1778055844.547516 -0.378178 7.485195 0.315209 0.000606 -0.009149 0.898134 0.439626
1778055844.607210 -0.394837 7.509961 0.311801 0.007594 -0.008927 0.897952 0.439938
1778055844.653251 -0.418122 7.534583 0.308403 -0.005509 -0.017641 0.897288 0.441060
1778055844.704473 -0.432781 7.557563 0.311243 -0.011787 -0.008935 0.898583 0.438555
1778055844.761553 -0.448309 7.575718 0.314663 -0.012514 -0.006013 0.904627 0.425979
1778055844.812784 -0.466524 7.597641 0.318030 -0.013318 -0.006057 0.912613 0.408562
1778055844.880075 -0.487534 7.621343 0.318288 -0.013339 -0.005401 0.922516 0.385690
1778055844.920621 -0.507885 7.641235 0.311661 -0.014253 -0.007432 0.932875 0.359840
1778055844.972449 -0.525291 7.663659 0.310759 -0.012969 -0.009846 0.944543 0.327985
1778055845.026783 -0.536507 7.678605 0.313075 -0.014044 -0.001120 0.951277 0.308014
1778055845.079135 -0.554043 7.691144 0.314435 -0.019336 -0.001167 0.953041 0.302222
