# camera_optical trajectory from onboard odometry (NOT ground truth)
1778055848.223072 -2.105332 9.025760 0.317029 0.710585 0.074692 -0.070382 -0.696086
1778055848.364353 -2.090082 9.092010 0.306257 0.721524 0.043612 -0.018620 -0.690764
1778055848.522301 -2.101637 9.194520 0.307193 0.712184 0.036592 -0.026793 -0.700527
1778055848.648597 -2.111282 9.279165 0.298103 -0.705978 -0.029614 0.029839 0.706985
1778055848.781935 -2.115326 9.342141 0.298614 0.714205 0.006961 -0.020855 -0.699591
1778055848.923528 -2.112897 9.389865 0.299281 0.724058 0.006103 -0.010971 -0.689625
1778055849.061446 -2.111445 9.423830 0.296951 0.723442 0.007179 0.001302 -0.690346
1778055849.202482 -2.121188 9.459433 0.299994 0.717169 0.011328 0.007093 -0.696771
1778055849.345166 -2.131327 9.539781 0.307843 0.709756 0.010396 -0.004252 -0.704358
1778055849.481810 -2.129888 9.618217 0.315552 -0.701278 -0.003186 0.005325 0.712860
1778055849.618925 -2.128324 9.693035 0.309964 -0.706235 0.010594 -0.012795 0.707783
1778055849.761198 -2.115879 9.738207 0.313648 -0.702584 0.031795 -0.040761 0.709721
1778055849.904483 -2.117259 9.784575 0.306281 0.708515 -0.036464 0.027636 -0.704211
1778055850.037916 -2.113489 9.838865 0.300633 0.713275 -0.031904 0.028349 -0.699584
1778055850.180949 -2.104085 9.900331 0.301088 0.713182 -0.043865 0.036704 -0.698642
1778055850.325022 -2.063601 9.971085 0.294022 0.717825 -0.074088 0.081588 -0.687446
1778055850.470877 -2.045460 10.049475 0.300145 0.712543 -0.076557 0.080399 -0.692789
1778055850.604080 -2.024117 10.141334 0.305947 0.706527 -0.077945 0.075427 -0.699324
1778055850.747310 -1.994912 10.260230 0.319815 -0.693760 0.078280 -0.078374 0.711637
1778055850.886152 -1.963462 10.381566 0.309580 0.706571 -0.073956 0.086432 -0.698439
1778055851.026151 -1.935140 10.526279 0.303887 0.709468 -0.079709 0.071335 -0.696573
1778055851.159981 -1.898518 10.669958 0.310140 -0.699342 0.075122 -0.073693 0.706999
1778055851.306081 -1.890206 10.776178 0.285342 0.728756 -0.046675 0.051881 -0.681208
1778055851.448165 -1.918327 10.880779 0.279898 0.728655 0.047050 0.046963 -0.681647
1778055851.584807 -1.941964 10.947134 0.283628 0.717301 0.069173 0.033799 -0.692497
1778055851.730733 -1.922035 11.013850 0.281777 0.736117 0.043093 0.020282 -0.675176
1778055851.867590 -1.921751 11.071487 0.284204 0.727811 0.035479 0.009363 -0.684795
1778055852.003828 -1.923404 11.140061 0.301759 0.713841 0.012824 -0.014721 -0.700035
1778055852.149423 -1.923564 11.247077 0.304148 0.714854 0.022946 0.000693 -0.698897
1778055852.291054 -1.929539 11.389853 0.317612 -0.701692 -0.023836 -0.000267 0.712082
1778055852.431634 -1.926835 11.520730 0.307475 0.714012 0.011742 -0.019918 -0.699751
1778055852.576130 -1.929589 11.622750 0.301010 0.716270 0.022661 -0.006335 -0.697427
1778055852.725839 -1.941554 11.760407 0.302926 0.711925 0.025972 -0.012247 -0.701668
1778055852.844911 -1.951249 11.907748 0.297920 0.707149 0.027858 -0.015236 -0.706351
1778055852.989535 -1.958646 12.003136 0.315202 -0.704020 -0.032110 0.008151 0.709407
1778055853.125417 -1.930532 12.117301 0.320774 -0.700663 0.000920 -0.032256 0.712762
1778055853.272697 -1.922171 12.235147 0.326072 -0.702462 0.012803 -0.032615 0.710858
1778055853.413841 -1.924683 12.336292 0.324075 -0.704630 0.012796 -0.029195 0.708858
1778055853.547824 -1.924646 12.454659 0.319606 -0.702906 0.017119 -0.020347 0.710785
1778055853.692640 -1.918172 12.597440 0.314620 0.707825 -0.016592 0.013480 -0.706064
1778055853.830406 -1.903459 12.724061 0.304467 0.717326 -0.013102 0.022029 -0.696266
1778055853.967813 -1.898180 12.895832 0.302429 0.713621 -0.008546 0.016974 -0.700274
1778055854.109073 -1.886141 13.060392 0.318265 -0.701957 0.010842 -0.014857 0.711982
1778055854.259390 -1.873517 13.205929 0.305760 0.713944 -0.007566 0.024300 -0.699740
1778055854.395618 -1.869361 13.334920 0.309234 0.708931 -0.009249 0.011698 -0.705121
1778055854.535422 -1.861569 13.474516 0.304825 0.711128 -0.002584 0.022122 -0.702709
1778055854.665136 -1.856713 13.620498 0.300155 0.710643 -0.001924 0.021488 -0.703222
1778055854.810752 -1.863979 13.720188 0.291867 0.712883 0.005277 0.024660 -0.700829
1778055854.950447 -1.869312 13.832591 0.309109 0.708161 -0.002385 0.012781 -0.705932
1778055855.090108 -1.864639 13.938359 0.305260 0.715599 0.003522 0.013746 -0.698367
1778055855.232689 -1.858284 14.016988 0.313558 0.709275 -0.005552 0.004997 -0.704893
1778055855.372003 -1.856986 14.112013 0.312499 0.707952 0.003516 0.010673 -0.706171
1778055855.512255 -1.859579 14.194040 0.310956 0.710888 0.005328 0.016277 -0.703097
1778055855.652448 -1.860087 14.295917 0.304125 0.711178 0.006530 0.010502 -0.702903
1778055855.804603 -1.855112 14.382623 0.316085 -0.703934 -0.000409 -0.007049 0.710230
1778055855.934326 -1.842511 14.455158 0.310865 0.707385 -0.010726 0.024452 -0.706324
1778055856.075745 -1.842432 14.524908 0.312738 0.710251 -0.009114 0.026348 -0.703396
1778055856.210795 -1.842295 14.602255 0.303786 0.713260 -0.007333 0.023140 -0.700480
1778055856.350882 -1.837340 14.674789 0.311637 0.708002 -0.012748 0.018583 -0.705851
1778055856.489420 -1.806196 14.746198 0.309880 0.708523 -0.039793 0.055601 -0.702368
1778055856.634028 -1.750656 14.790516 0.312145 0.704930 -0.092324 0.120210 -0.692892
1778055856.770286 -1.710282 14.839388 0.301049 0.708607 -0.121613 0.136604 -0.681488
1778055856.910231 -1.689578 14.904733 0.298952 0.705541 -0.121117 0.133004 -0.685458
