# raw base_link odometry (TUM format), robot's own estimator
1779360786.918607 10.069000 21.593838 0.318601 -0.036690 0.037912 0.253213 0.965971
1779360786.971337 10.077691 21.599369 0.313912 -0.044144 0.027349 0.298009 0.953150
1779360787.028724 10.084293 21.596464 0.313601 -0.029439 0.026405 0.345615 0.937543
1779360787.080128 10.085337 21.599380 0.315209 -0.032657 0.027357 0.391286 0.919282
1779360787.131918 10.088065 21.600748 0.312851 -0.028405 0.032185 0.437886 0.898005
1779360787.186229 10.087621 21.606680 0.308748 -0.029291 0.035002 0.481666 0.875166
1779360787.240872 10.086555 21.609743 0.308307 -0.022949 0.030853 0.520782 0.852823
1779360787.306916 10.087506 21.614296 0.309358 -0.021263 0.021883 0.561681 0.826791
1779360787.344399 10.088775 21.615829 0.311760 -0.022813 0.018169 0.602457 0.797618
1779360787.409427 10.090313 21.619701 0.312468 -0.023069 0.017928 0.642031 0.766122
1779360787.451901 10.091092 21.624088 0.313039 -0.023064 0.016691 0.682508 0.730324
1779360787.504730 10.093356 21.623035 0.313677 -0.024108 0.003213 0.718586 0.695013
1779360787.559796 10.097355 21.622475 0.312528 -0.017350 0.008643 0.751683 0.659240
1779360787.614840 10.092891 21.622877 0.311411 -0.027980 0.000758 0.786055 0.617523
1779360787.670818 10.093445 21.624327 0.309521 -0.034116 0.000528 0.815389 0.577907
1779360787.725581 10.088582 21.625782 0.305083 -0.042425 0.003886 0.843702 0.535119
1779360787.779776 10.083113 21.626440 0.303121 -0.036023 0.002732 0.868446 0.494466
1779360787.832915 10.080517 21.628748 0.303476 -0.031036 0.001690 0.891277 0.452392
1779360787.880713 10.079807 21.628277 0.307335 -0.029390 -0.000482 0.913602 0.405546
1779360787.941058 10.076804 21.628946 0.308610 -0.030408 -0.009471 0.933109 0.358180
1779360787.987739 10.073812 21.629856 0.308812 -0.029393 -0.018971 0.951056 0.307032
1779360788.041066 10.078024 21.634190 0.309049 -0.021324 -0.011156 0.966525 0.255441
1779360788.094760 10.076385 21.630718 0.312068 -0.019972 -0.016657 0.977499 0.209329
1779360788.154252 10.077474 21.632675 0.315491 -0.026357 -0.015592 0.985718 0.165599
1779360788.203597 10.078918 21.628220 0.314649 -0.038170 -0.025518 0.991078 0.125130
1779360788.254246 10.081718 21.623470 0.310523 -0.050985 -0.033968 0.994065 0.089899
1779360788.308570 10.091154 21.621384 0.306430 -0.050392 -0.024914 0.996196 0.066578
1779360788.362491 10.104789 21.624094 0.304157 -0.044548 -0.021404 0.997853 0.042973
1779360788.437038 10.122365 21.628384 0.309742 -0.050406 -0.022156 0.998252 0.021463
1779360788.466018 10.146057 21.632511 0.311200 -0.057237 -0.011007 0.998296 0.002739
1779360788.518316 10.179197 21.638535 0.304654 -0.063133 0.004805 0.997925 -0.011705
1779360788.576075 10.229239 21.649988 0.297312 -0.054711 0.017000 0.997974 -0.027670
