# raw base_link odometry (TUM format), robot's own estimator
1779361435.483185 -11.464670 18.391756 0.316071 -0.022530 -0.011658 0.740881 0.671157
1779361435.590409 -11.464629 18.391922 0.316096 -0.022469 -0.011587 0.740864 0.671179
1779361435.593135 -11.464628 18.392143 0.316051 -0.022449 -0.011531 0.740957 0.671078
1779361435.642730 -11.464684 18.392321 0.316042 -0.022458 -0.011524 0.740980 0.671053
1779361435.696044 -11.464701 18.392479 0.316036 -0.022471 -0.011560 0.740955 0.671079
1779361435.748439 -11.464702 18.392626 0.316005 -0.022425 -0.011565 0.740959 0.671076
1779361435.804083 -11.464646 18.392647 0.315980 -0.022441 -0.011530 0.740896 0.671146
1779361435.855874 -11.464682 18.392717 0.315990 -0.022444 -0.011528 0.740965 0.671070
1779361435.909335 -11.464727 18.392708 0.316009 -0.022450 -0.011579 0.740982 0.671049
1779361435.965124 -11.464723 18.392675 0.316034 -0.022453 -0.011622 0.740953 0.671081
1779361436.015198 -11.464686 18.392731 0.316001 -0.022459 -0.011569 0.740943 0.671092
1779361436.068541 -11.464697 18.392742 0.315966 -0.022479 -0.011576 0.740939 0.671096
1779361436.121907 -11.464730 18.392775 0.315984 -0.022469 -0.011562 0.741015 0.671013
1779361436.176064 -11.464747 18.392733 0.315990 -0.022481 -0.011594 0.740994 0.671035
1779361436.229481 -11.464671 18.392733 0.315954 -0.022483 -0.011543 0.740932 0.671105
1779361436.281602 -11.464648 18.392748 0.315942 -0.022397 -0.011518 0.740993 0.671040
1779361436.336726 -11.464701 18.392714 0.315975 -0.022376 -0.011608 0.741043 0.670984
1779361436.392270 -11.464753 18.392731 0.315996 -0.022413 -0.011644 0.741067 0.670956
1779361436.443097 -11.464746 18.392807 0.315999 -0.022428 -0.011604 0.741097 0.670923
1779361436.491533 -11.464711 18.392794 0.316012 -0.022392 -0.011606 0.741075 0.670948
1779361436.545082 -11.464738 18.392862 0.316018 -0.022407 -0.011618 0.741111 0.670908
1779361436.599760 -11.464787 18.392860 0.316013 -0.022378 -0.011641 0.741170 0.670843
1779361436.651822 -11.464796 18.392864 0.316022 -0.022405 -0.011684 0.741159 0.670854
1779361436.705533 -11.464714 18.392887 0.316027 -0.022358 -0.011637 0.741147 0.670870
1779361436.758514 -11.465026 18.394438 0.315417 -0.021564 -0.011701 0.741030 0.671023
1779361436.816435 -11.464930 18.398134 0.311470 -0.019300 -0.010024 0.739873 0.672395
1779361436.865651 -11.464939 18.408630 0.309432 -0.016006 -0.006320 0.738985 0.673502
1779361436.917654 -11.466349 18.422169 0.307398 -0.014547 -0.000649 0.739224 0.673302
1779361436.971863 -11.469024 18.438311 0.306554 -0.015238 0.000577 0.739462 0.673025
1779361437.032121 -11.473813 18.465033 0.304119 -0.017158 -0.002422 0.741361 0.670883
1779361437.082924 -11.479720 18.495956 0.301392 -0.015851 -0.008621 0.742888 0.669172
1779361437.131739 -11.483721 18.529543 0.302649 -0.019688 0.005961 0.744592 0.667202
1779361437.184862 -11.488958 18.565201 0.306105 -0.015136 0.005817 0.745878 0.665886
1779361437.238195 -11.492816 18.603683 0.309541 -0.007430 0.002669 0.744391 0.667697
1779361437.315564 -11.498405 18.644279 0.311236 -0.011957 -0.008728 0.743013 0.669114
1779361437.348337 -11.499839 18.694242 0.306174 -0.014702 -0.006365 0.743516 0.668527
1779361437.398041 -11.511046 18.725218 0.309805 -0.019869 -0.003800 0.740434 0.671824
1779361437.450804 -11.514631 18.762939 0.311875 -0.022298 -0.006156 0.740985 0.671123
1779361437.513255 -11.518362 18.804991 0.310370 -0.020459 -0.005312 0.743728 0.668148
1779361437.561065 -11.519566 18.849911 0.306676 -0.019000 0.005537 0.745345 0.666385
1779361437.607069 -11.526066 18.888119 0.301863 -0.026389 -0.007599 0.744692 0.666843
1779361437.671730 -11.521376 18.911589 0.308976 -0.012134 0.000720 0.746195 0.665616
1779361437.736080 -11.525669 18.942707 0.313641 -0.008358 0.005976 0.746874 0.664887
1779361437.772851 -11.529212 18.977413 0.313847 -0.006810 0.006744 0.746868 0.664903
1779361437.824845 -11.533678 19.011688 0.311158 -0.009226 0.004681 0.747055 0.664682
1779361437.881733 -11.536911 19.044619 0.307517 -0.015211 0.004835 0.745868 0.665903
1779361437.942486 -11.543000 19.072798 0.311729 -0.013446 -0.000067 0.745508 0.666361
1779361438.005904 -11.546387 19.098192 0.313269 -0.013521 -0.002602 0.746747 0.664966
1779361438.044658 -11.551479 19.128481 0.313271 -0.011270 -0.005644 0.747621 0.664006
1779361438.097238 -11.556675 19.162245 0.311626 -0.010419 -0.005761 0.749372 0.662043
1779361438.154651 -11.559448 19.200335 0.306937 -0.011320 0.002953 0.751751 0.659344
1779361438.215960 -11.561893 19.230331 0.305588 -0.011631 -0.001357 0.752758 0.658193
1779361438.264645 -11.562674 19.255125 0.310769 -0.007219 -0.000351 0.753197 0.657755
1779361438.314604 -11.566025 19.281908 0.311423 -0.004019 0.001990 0.748080 0.663594
1779361438.372085 -11.569822 19.310705 0.310113 -0.005859 -0.002888 0.741907 0.670472
1779361438.424539 -11.573954 19.345236 0.307222 -0.011021 -0.006661 0.737109 0.675652
1779361438.476356 -11.577838 19.375900 0.308907 -0.012829 -0.007532 0.732385 0.680729
1779361438.530893 -11.583158 19.398273 0.313339 -0.015986 -0.009072 0.729786 0.683429
1779361438.584104 -11.585482 19.425856 0.314493 -0.016638 -0.007691 0.728330 0.684981
1779361438.638980 -11.588454 19.455719 0.313465 -0.016794 -0.007040 0.726846 0.686559
1779361438.688092 -11.590597 19.486910 0.310627 -0.015788 -0.005946 0.726470 0.686992
1779361438.738853 -11.591175 19.518147 0.307315 -0.013858 0.001909 0.726868 0.686635
1779361438.790154 -11.593221 19.551174 0.303397 -0.020764 -0.002194 0.725929 0.687452
1779361438.863303 -11.588606 19.571184 0.308243 -0.010994 0.005640 0.725664 0.687939
1779361438.898566 -11.589797 19.599716 0.311306 -0.005165 0.009008 0.724776 0.688907
1779361438.951431 -11.591917 19.628418 0.310552 -0.006341 0.008057 0.722800 0.690981
1779361439.006139 -11.593010 19.658737 0.307678 -0.006811 0.006308 0.721328 0.692531
1779361439.059439 -11.594719 19.689371 0.303556 -0.011533 0.003874 0.720613 0.693231
1779361439.115467 -11.597810 19.719852 0.310822 -0.017034 0.003460 0.718083 0.695741
1779361439.160418 -11.600741 19.742126 0.314114 -0.016728 0.002425 0.719429 0.694360
1779361439.215330 -11.602054 19.770222 0.314915 -0.016530 0.001739 0.720299 0.693465
1779361439.269243 -11.604521 19.799229 0.313393 -0.015607 -0.000575 0.720910 0.692852
1779361439.321481 -11.604323 19.833067 0.309735 -0.012402 0.002853 0.719637 0.694234
1779361439.373874 -11.606225 19.865053 0.304908 -0.018094 0.004533 0.714189 0.699705
1779361439.428338 -11.602664 19.894499 0.308702 -0.014804 0.000832 0.708594 0.705461
1779361439.482755 -11.600342 19.917530 0.313688 -0.005959 0.007517 0.703526 0.710605
1779361439.533560 -11.599524 19.944166 0.314541 -0.004669 0.009528 0.697791 0.716223
1779361439.586894 -11.597519 19.971985 0.312042 -0.005191 0.007201 0.693432 0.720467
1779361439.642868 -11.594671 20.005322 0.307402 -0.005164 0.005981 0.690123 0.723649
1779361439.695342 -11.591533 20.036491 0.306521 -0.013904 0.007012 0.685763 0.727658
1779361439.752744 -11.592804 20.066477 0.313585 -0.013996 0.002774 0.683634 0.729686
1779361439.802709 -11.590871 20.098003 0.315512 -0.011024 0.001102 0.682866 0.730460
1779361439.854289 -11.590386 20.136288 0.314008 -0.009258 -0.004685 0.682641 0.730680
1779361439.908346 -11.589983 20.181358 0.311843 -0.004492 -0.012176 0.682825 0.730467
1779361439.963294 -11.586061 20.232704 0.306926 0.000714 0.003754 0.683844 0.729618
1779361440.021194 -11.588053 20.260380 0.306919 -0.015755 0.000348 0.683732 0.729563
1779361440.069289 -11.585521 20.315134 0.314038 -0.008824 0.003317 0.681041 0.732185
1779361440.124947 -11.585888 20.366570 0.314311 -0.018703 -0.005746 0.677484 0.735278
1779361440.179218 -11.580815 20.411856 0.306881 -0.019409 0.002389 0.677180 0.735557
1779361440.227827 -11.586200 20.435265 0.309374 -0.017882 -0.001110 0.674977 0.737621
1779361440.286171 -11.585908 20.473803 0.315794 -0.017212 -0.002041 0.674243 0.738306
1779361440.334401 -11.584470 20.511606 0.315949 -0.014362 -0.002493 0.676085 0.736680
1779361440.385461 -11.580660 20.551952 0.313119 -0.011846 -0.000331 0.677501 0.735426
1779361440.433500 -11.577703 20.589905 0.308478 -0.013197 0.007303 0.678365 0.734571
1779361440.486529 -11.571004 20.626518 0.309247 -0.010109 0.007663 0.677750 0.735183
1779361440.546030 -11.566089 20.662451 0.313175 0.001819 0.006541 0.676783 0.736151
1779361440.595666 -11.562276 20.701582 0.313762 0.005023 0.001551 0.674161 0.738565
1779361440.646659 -11.553948 20.750860 0.312841 0.009705 -0.006997 0.673190 0.739373
1779361440.698563 -11.555066 20.793732 0.307737 -0.026799 -0.002461 0.669214 0.742583
1779361440.753021 -11.547715 20.840343 0.313538 -0.028959 0.007519 0.666220 0.745155
1779361440.810416 -11.545277 20.891972 0.315611 -0.027300 -0.000958 0.667043 0.744519
1779361440.853826 -11.541341 20.946247 0.314700 -0.019432 -0.008998 0.669665 0.742355
1779361440.909036 -11.530470 21.004915 0.308947 -0.013852 0.009070 0.671053 0.741225
1779361440.967247 -11.529340 21.056164 0.314250 -0.014670 0.022811 0.672174 0.739896
1779361441.015572 -11.524246 21.108343 0.317841 -0.014608 0.017515 0.670225 0.741808
1779361441.068331 -11.516013 21.170427 0.315686 -0.018157 0.006643 0.669507 0.742554
1779361441.121299 -11.509908 21.193348 0.310800 -0.019459 0.015937 0.668303 0.743464
1779361441.174857 -11.504463 21.249054 0.314312 -0.019095 0.011958 0.665467 0.746087
1779361441.234417 -11.498885 21.303228 0.314846 -0.014049 0.002796 0.667759 0.744240
1779361441.277802 -11.490024 21.362604 0.302120 -0.012366 0.004026 0.669529 0.742672
1779361441.330080 -11.485444 21.358507 0.306533 -0.016619 0.012311 0.670175 0.741915
1779361441.386310 -11.478330 21.414577 0.312869 -0.014110 0.017668 0.670523 0.741544
1779361441.437366 -11.469397 21.469412 0.316031 -0.015234 0.005524 0.659477 0.751550
1779361441.490885 -11.450435 21.523731 0.311931 -0.004451 0.014510 0.644315 0.764609
1779361441.544929 -11.450110 21.571632 0.313032 -0.013222 0.007057 0.629838 0.776582
1779361441.601905 -11.439074 21.625870 0.313949 -0.011555 -0.003407 0.621986 0.782936
1779361441.651987 -11.425042 21.687750 0.313298 -0.002916 -0.011019 0.615433 0.788107
