# camera_optical trajectory from onboard odometry (NOT ground truth)
1779361440.951040 -11.500720 21.340157 0.298519 0.722792 -0.036474 0.031931 -0.689364
1779361441.091370 -11.481955 21.478496 0.301282 0.720679 -0.032965 0.041003 -0.691270
1779361441.236720 -11.466036 21.604549 0.307299 0.714415 -0.032603 0.043701 -0.697594
1779361441.379543 -11.449088 21.706016 0.298734 0.721754 -0.036860 0.034248 -0.690319
1779361441.514959 -11.394519 21.839720 0.304052 0.713721 -0.067458 0.064626 -0.694172
1779361441.654058 -11.351652 21.980516 0.316870 -0.698046 0.079893 -0.093175 0.705455
1779361441.793170 -11.302963 22.116092 0.310024 0.706737 -0.107412 0.089206 -0.693561
1779361441.933259 -11.243986 22.236460 0.297517 0.714389 -0.114813 0.110889 -0.681300
1779361442.076325 -11.180217 22.393992 0.293019 0.710142 -0.112838 0.120307 -0.684465
1779361442.216978 -11.151105 22.480575 0.300417 0.713486 -0.111671 0.125393 -0.680253
1779361442.355251 -11.119350 22.580448 0.299350 0.708255 -0.116620 0.124942 -0.684956
1779361442.496557 -11.082350 22.677534 0.303807 0.707892 -0.116862 0.122546 -0.685722
1779361442.637131 -11.049048 22.764266 0.305089 0.707034 -0.118844 0.122232 -0.686322
1779361442.783124 -11.002640 22.843509 0.303341 0.705721 -0.132150 0.149032 -0.679915
1779361442.918849 -10.958577 22.910370 0.309361 0.701308 -0.147760 0.169256 -0.676526
1779361443.055886 -10.906078 22.987068 0.299743 0.699070 -0.165282 0.175185 -0.673271
1779361443.200204 -10.835979 23.037314 0.306575 0.686991 -0.209256 0.201954 -0.665935
1779361443.339458 -10.757433 23.092399 0.308534 0.674094 -0.232671 0.246733 -0.656189
1779361443.479689 -10.700957 23.141618 0.314827 0.665851 -0.244805 0.273201 -0.649673
1779361443.618172 -10.627933 23.214828 0.310366 0.659376 -0.262083 0.269521 -0.651071
1779361443.761676 -10.559937 23.273351 0.317182 0.657897 -0.262314 0.283410 -0.646562
1779361443.901877 -10.486000 23.336099 0.308476 0.657440 -0.270884 0.291370 -0.639920
1779361444.040614 -10.409609 23.400599 0.317573 0.645321 -0.279185 0.306328 -0.641701
1779361444.195698 -10.280685 23.445243 0.307458 0.626610 -0.345910 0.320952 -0.620239
1779361444.327298 -10.160665 23.481579 0.310519 0.615391 -0.367578 0.359811 -0.597257
1779361444.466406 -10.014846 23.531699 0.314651 -0.592781 0.384108 -0.384899 0.594074
1779361444.603929 -9.902023 23.545107 0.301939 0.582169 -0.417576 0.391441 -0.577480
1779361444.744393 -9.722684 23.558110 0.303124 0.556867 -0.443606 0.429606 -0.555474
1779361444.883144 -9.565678 23.580909 0.311844 -0.544947 0.439570 -0.458286 0.547527
1779361445.022333 -9.433260 23.596238 0.316014 0.540734 -0.458257 0.453870 -0.540009
1779361445.162053 -9.296859 23.579586 0.316479 0.512396 -0.487599 0.487846 -0.511570
1779361445.307550 -9.134681 23.555967 0.303727 -0.483740 0.514281 -0.504449 0.497032
1779361445.447008 -8.990893 23.527079 0.302608 -0.475235 0.536694 -0.515016 0.469968
1779361445.585872 -8.870634 23.505758 0.311754 -0.459296 0.540154 -0.531113 0.463897
1779361445.734073 -8.741404 23.496774 0.305450 0.479785 -0.522533 0.526651 -0.468405
1779361445.867661 -8.654452 23.500908 0.311627 0.493880 -0.510796 0.525545 -0.467946
1779361446.008429 -8.581594 23.508024 0.309988 0.496879 -0.502494 0.524512 -0.474866
1779361446.151994 -8.522517 23.511780 0.312628 0.503373 -0.498798 0.522830 -0.473777
1779361446.292821 -8.463047 23.518789 0.302313 0.507356 -0.499234 0.516976 -0.475490
1779361446.430570 -8.408841 23.522431 0.302661 0.506647 -0.496498 0.511665 -0.484766
1779361446.571775 -8.348629 23.519511 0.313385 0.496547 -0.491739 0.521544 -0.489516
1779361446.712723 -8.281178 23.522275 0.314210 0.500751 -0.489226 0.527025 -0.481821
1779361446.854333 -8.213910 23.528626 0.311582 0.502614 -0.492552 0.519643 -0.484503
1779361446.992002 -8.133793 23.533570 0.303726 0.504884 -0.494763 0.512606 -0.487377
1779361447.133491 -8.064254 23.532895 0.313733 0.498260 -0.494500 0.515297 -0.491605
1779361447.273851 -7.985423 23.536572 0.312760 0.503174 -0.488931 0.524153 -0.482727
1779361447.416594 -7.913630 23.539313 0.312992 0.506135 -0.492673 0.519295 -0.481076
1779361447.562308 -7.832007 23.540318 0.304434 0.505937 -0.498814 0.510597 -0.484254
1779361447.697198 -7.757070 23.519481 0.310475 0.487368 -0.511969 0.524461 -0.474659
1779361447.837886 -7.682987 23.495419 0.311473 0.473910 -0.523162 0.543394 -0.454349
1779361447.979713 -7.622102 23.480629 0.318325 0.466538 -0.523344 0.557258 -0.444879
1779361448.116232 -7.540404 23.464157 0.313847 0.460375 -0.532422 0.558674 -0.438709
1779361448.254770 -7.450596 23.447605 0.308117 0.454305 -0.541817 0.550720 -0.443564
1779361448.399119 -7.348217 23.419829 0.324113 0.438556 -0.536758 0.563396 -0.449605
1779361448.542182 -7.243998 23.388919 0.310339 0.445736 -0.549280 0.561108 -0.429848
1779361448.680457 -7.121131 23.337068 0.321570 0.416054 -0.555163 0.584450 -0.420846
1779361448.820090 -7.003499 23.275373 0.312717 -0.393943 0.591507 -0.576220 0.403608
1779361448.959027 -6.876170 23.202958 0.310905 -0.382561 0.595706 -0.594917 0.380598
1779361449.099201 -6.738206 23.131499 0.312667 0.376452 -0.587172 0.612108 -0.372608
1779361449.242073 -6.623753 23.060335 0.328039 0.363757 -0.593033 0.614666 -0.371724
1779361449.380658 -6.507248 22.986741 0.310576 -0.368603 0.608410 -0.607315 0.353747
1779361449.522935 -6.365240 22.911032 0.308033 0.366651 -0.605811 0.609725 -0.356083
1779361449.662348 -6.231283 22.837706 0.321559 0.365517 -0.598798 0.618513 -0.353950
1779361449.805223 -6.111720 22.771622 0.312606 0.367208 -0.603993 0.615754 -0.348134
1779361449.947694 -5.997934 22.712184 0.307333 -0.364440 0.609829 -0.607077 0.356018
