# camera_optical trajectory from onboard odometry (NOT ground truth)
1779361304.780503 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361304.905265 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361305.048009 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361305.193383 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361305.331453 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361305.473512 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361305.609791 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361305.745253 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361305.907314 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361306.029027 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361306.193044 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361306.312823 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361306.454721 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361306.589467 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361306.744568 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361306.881001 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361307.039056 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361307.225153 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361307.363377 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361307.544255 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361307.691296 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361307.857829 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361307.990689 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361308.143133 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361308.286127 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361308.442135 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361308.563245 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361308.699168 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361308.841534 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361308.977771 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361309.119261 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361309.274558 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361309.408047 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361309.546154 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361309.680786 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361309.822433 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361309.968078 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361310.101299 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361310.244100 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361310.383082 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361310.531795 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361310.666155 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361310.807796 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361310.946464 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361311.088942 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361311.231443 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361311.371316 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361311.513355 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361311.653347 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361311.793135 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361311.935292 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361312.072777 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361312.213231 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361312.354859 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361312.505025 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361312.668853 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361312.777942 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361312.921125 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361313.061260 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361313.198760 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361313.337448 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361313.478097 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361313.621787 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361313.774413 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361313.899282 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361314.041727 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361314.179012 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361314.317345 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361314.464063 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361314.602084 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
